filename,score
BILLS-112s3701.txt,8
BILLS-118s3879.txt,5
BILLS-112hr2850.txt,5
BILLS-117hr9103.txt,8
BILLS-110hres527.txt,5
BILLS-108s2696.txt,2
BILLS-109hr38.txt,8
BILLS-116hr5410.txt,5
BILLS-110hr6297.txt,8
BILLS-110s1804.txt,6
BILLS-116hr3707.txt,0
BILLS-107hr2358.txt,7
BILLS-107hr480.txt,5
BILLS-117hr9665.txt,5
BILLS-117hr1239.txt,5
BILLS-111hr3978.txt,1
BILLS-116s1487.txt,9
BILLS-110hr2783.txt,8
BILLS-118hr5816.txt,5
BILLS-114hr2274.txt,5
BILLS-109s2696.txt,5
BILLS-106hr4414.txt,5
BILLS-115s935.txt,3
BILLS-108s916.txt,5
BILLS-114hr705.txt,6
BILLS-111s13.txt,5
BILLS-113hr1094.txt,7
BILLS-117hr7112.txt,3
BILLS-113hr204.txt,2
BILLS-117hr1563.txt,5
BILLS-118s3845.txt,9
BILLS-118s2583.txt,7
BILLS-113hr3683.txt,6
BILLS-114s1417.txt,3
BILLS-117s2818.txt,4
BILLS-115hr739.txt,8
BILLS-113s757.txt,7
BILLS-110s694.txt,4
BILLS-112s544.txt,7
BILLS-109s293.txt,3
BILLS-118hr3283.txt,4
BILLS-114hjres70.txt,2
BILLS-111s3949.txt,6
BILLS-117hr5077.txt,7
BILLS-117hr8235.txt,3
BILLS-113hr2589.txt,5
BILLS-108s2866.txt,4
BILLS-116hr795.txt,8
BILLS-107hr4067.txt,5
BILLS-111hr6196.txt,5
BILLS-115hr2607.txt,8
BILLS-115hr5168.txt,8
BILLS-109s3985.txt,2
BILLS-111hr1376.txt,8
BILLS-110hr6730.txt,5
BILLS-110s2114.txt,0
BILLS-111hr5110.txt,7
BILLS-115sres528.txt,5
BILLS-116hr7978.txt,7
BILLS-113sres443.txt,3
BILLS-112hr3757.txt,8
BILLS-108s2457.txt,5
BILLS-115s88.txt,2
BILLS-118s269.txt,9
BILLS-111hr5676.txt,6
BILLS-107hr2827.txt,3
BILLS-106s2700.txt,8
BILLS-109hr6121.txt,8
BILLS-110s2666.txt,5
BILLS-113sres457.txt,5
BILLS-108hr2708.txt,3
BILLS-106s2072.txt,3
BILLS-109s3991.txt,2
BILLS-111sres582.txt,1
BILLS-108hr3416.txt,7
BILLS-107hr3293.txt,5
BILLS-111hr2643.txt,7
BILLS-112s2184.txt,7
BILLS-118hr4739.txt,6
BILLS-113hr1533.txt,6
BILLS-108s241.txt,7
BILLS-111hr6343.txt,7
BILLS-115hr3914.txt,3
BILLS-111s3222.txt,5
BILLS-118hr7556.txt,3
BILLS-117s2367.txt,5
BILLS-110s3550.txt,5
BILLS-112hr2475.txt,6
BILLS-118s2742.txt,7
BILLS-118hr6884.txt,4
BILLS-108hres611.txt,3
BILLS-118hr5355.txt,8
BILLS-109hr3065.txt,3
BILLS-114s703.txt,8
BILLS-106s2728.txt,3
BILLS-113hr1241.txt,7
BILLS-108hr2052.txt,3
BILLS-111s3236.txt,5
BILLS-107hconres142.txt,4
BILLS-113s582.txt,2
BILLS-111s3550.txt,8
BILLS-116s3079.txt,5
BILLS-110s1435.txt,3
BILLS-108s255.txt,8
BILLS-112hr3019.txt,7
BILLS-118s4441.txt,6
BILLS-116s1685.txt,5
BILLS-111hr2864.txt,6
BILLS-112s3265.txt,3
BILLS-110hr1922.txt,7
BILLS-117sres358.txt,4
BILLS-114s2446.txt,3
BILLS-116hr9028.txt,6
BILLS-110hres725.txt,9
BILLS-117s2398.txt,7
BILLS-107hr1335.txt,9
BILLS-109s1837.txt,4
BILLS-116hres882.txt,5
BILLS-117s3092.txt,4
BILLS-115hr5356.txt,2
BILLS-118hr3903.txt,5
BILLS-116hr5606.txt,7
BILLS-114hr4407.txt,0
BILLS-116s1691.txt,8
BILLS-110hr3847.txt,3
BILLS-112hr1801.txt,4
BILLS-110hr6917.txt,5
BILLS-113s2635.txt,5
BILLS-115hr6111.txt,3
BILLS-112s2147.txt,8
BILLS-111hres11.txt,8
BILLS-113hr5796.txt,8
BILLS-116hr7987.txt,5
BILLS-117hr6768.txt,5
BILLS-114s1173.txt,3
BILLS-118s2959.txt,8
BILLS-110s3593.txt,5
BILLS-107hr2600.txt,5
BILLS-117hr3176.txt,8
BILLS-111hr6380.txt,5
BILLS-114hr3426.txt,8
BILLS-118s1288.txt,2
BILLS-106hr5252.txt,3
BILLS-113hr1282.txt,8
BILLS-115hr2405.txt,4
BILLS-117hr3162.txt,5
BILLS-107s1590.txt,5
BILLS-107hr2614.txt,8
BILLS-106s2933.txt,4
BILLS-110s3587.txt,8
BILLS-111hr5845.txt,5
BILLS-110s2841.txt,8
BILLS-117hres1081.txt,7
BILLS-116s1875.txt,5
BILLS-107s2927.txt,5
BILLS-118hr4936.txt,8
BILLS-116s376.txt,2
BILLS-108hr4386.txt,5
BILLS-111s849.txt,8
BILLS-115hr2363.txt,8
BILLS-108s32.txt,7
BILLS-109hr3918.txt,2
BILLS-117sres416.txt,5
BILLS-113s541.txt,5
BILLS-117s1877.txt,7
BILLS-116s406.txt,0
BILLS-110hr902.txt,4
BILLS-110s1386.txt,5
BILLS-114hr3424.txt,0
BILLS-118hconres58.txt,0
BILLS-107s1586.txt,2
BILLS-110s2857.txt,2
BILLS-111hr4595.txt,5
BILLS-110s3591.txt,5
BILLS-116hr7985.txt,6
BILLS-114hr1555.txt,2
BILLS-111hres415.txt,5
BILLS-108s280.txt,5
BILLS-111s3591.txt,7
BILLS-117sres414.txt,7
BILLS-117hr2518.txt,7
BILLS-112s988.txt,4
BILLS-116hr7991.txt,9
BILLS-114hr1541.txt,5
BILLS-118s4480.txt,7
BILLS-115hr6107.txt,2
BILLS-118s3489.txt,8
BILLS-111hres367.txt,9
BILLS-117hr7306.txt,0
BILLS-112s3529.txt,5
BILLS-112hr762.txt,5
BILLS-117hr3160.txt,8
BILLS-113s225.txt,7
BILLS-114hr5041.txt,0
BILLS-111hres1368.txt,4
BILLS-115sjres28.txt,3
BILLS-115s49.txt,3
BILLS-118hr3915.txt,5
BILLS-110hr6097.txt,4
BILLS-106hr3609.txt,2
BILLS-110hr1920.txt,8
BILLS-115hr5426.txt,7
BILLS-107hr5637.txt,8
BILLS-108s1821.txt,3
BILLS-115hr2349.txt,5
BILLS-106hr4600.txt,0
BILLS-116s3090.txt,4
BILLS-117hres542.txt,5
BILLS-117hr7448.txt,3
BILLS-117hr9471.txt,8
BILLS-116hr1304.txt,3
BILLS-114hr6212.txt,8
BILLS-116hr8446.txt,7
BILLS-115hr511.txt,4
BILLS-117hr4155.txt,10
BILLS-107hr5623.txt,7
BILLS-114s3028.txt,5
BILLS-114hr2074.txt,7
BILLS-117hr2524.txt,4
BILLS-109hr4091.txt,3
BILLS-112s1302.txt,5
BILLS-113s219.txt,7
BILLS-117s4927.txt,5
BILLS-108s2482.txt,8
BILLS-116hr542.txt,4
BILLS-108s2469.txt,5
BILLS-111hr3239.txt,4
BILLS-118s2998.txt,4
BILLS-117s2365.txt,5
BILLS-115hr3916.txt,5
BILLS-111hr6341.txt,8
BILLS-108hr4353.txt,4
BILLS-116s4700.txt,7
BILLS-110hr1061.txt,3
BILLS-108hr2722.txt,5
BILLS-111s2880.txt,5
BILLS-107s1223.txt,5
BILLS-115hres1115.txt,8
BILLS-111hr2899.txt,7
BILLS-118s4457.txt,8
BILLS-110hr3676.txt,0
BILLS-113hr3326.txt,5
BILLS-115hr1873.txt,6
BILLS-113hr71.txt,8
BILLS-109hr5370.txt,6
BILLS-110s443.txt,8
BILLS-111s2894.txt,7
BILLS-116hr5823.txt,0
BILLS-107s1551.txt,5
BILLS-115hr288.txt,4
BILLS-116s2403.txt,8
BILLS-112hr4012.txt,8
BILLS-118hr1131.txt,3
BILLS-111hres1383.txt,5
BILLS-118hr8673.txt,0
BILLS-107s1579.txt,5
BILLS-109s2327.txt,5
BILLS-110s2670.txt,8
BILLS-115hr6852.txt,7
BILLS-107s198.txt,8
BILLS-107s2716.txt,5
BILLS-114sres142.txt,9
BILLS-113hr2004.txt,7
BILLS-117hres581.txt,4
BILLS-117hr3835.txt,3
BILLS-112s963.txt,8
BILLS-117hr4182.txt,9
BILLS-108hr266.txt,8
BILLS-117hr3821.txt,5
BILLS-117s1122.txt,0
BILLS-114s1824.txt,7
BILLS-115s3799.txt,4
BILLS-112s97.txt,8
BILLS-113hr4307.txt,0
BILLS-117s3053.txt,8
BILLS-118s4319.txt,8
BILLS-112hr945.txt,3
BILLS-106s2716.txt,3
BILLS-114hr2909.txt,7
BILLS-115s1367.txt,8
BILLS-110s696.txt,8
BILLS-118s1936.txt,8
BILLS-117hr3410.txt,5
BILLS-114s3202.txt,0
BILLS-107hr5409.txt,5
BILLS-117hr8545.txt,3
BILLS-107s365.txt,2
BILLS-116hr1648.txt,3
BILLS-111hr5489.txt,5
BILLS-117hr1561.txt,2
BILLS-116hr7239.txt,8
BILLS-115hr2611.txt,5
BILLS-110s1184.txt,6
BILLS-114hr4149.txt,2
BILLS-108hr4838.txt,8
BILLS-112s234.txt,8
BILLS-118hr4288.txt,3
BILLS-114hr3632.txt,9
BILLS-116hr2355.txt,0
BILLS-109hr12.txt,5
BILLS-118s2595.txt,5
BILLS-117hr9129.txt,3
BILLS-111sconres61.txt,5
BILLS-114hr1025.txt,5
BILLS-115s3202.txt,2
BILLS-115s3564.txt,9
BILLS-107s417.txt,2
BILLS-118hr1496.txt,6
BILLS-115s1373.txt,8
BILLS-117hr3404.txt,8
BILLS-116hr8650.txt,5
BILLS-116s3292.txt,3
BILLS-109s2680.txt,7
BILLS-117hr973.txt,10
BILLS-108hr3819.txt,7
BILLS-113s2409.txt,2
BILLS-112hres396.txt,8
BILLS-108s900.txt,4
BILLS-117sres158.txt,0
BILLS-115hr3533.txt,8
BILLS-116s638.txt,8
BILLS-116hr7205.txt,5
BILLS-116hr967.txt,7
BILLS-117hr9115.txt,7
BILLS-117s3292.txt,5
BILLS-112hr2846.txt,5
BILLS-107hr1121.txt,7
BILLS-115hr1330.txt,8
BILLS-117hr7138.txt,0
BILLS-116hr2369.txt,7
BILLS-115s1429.txt,8
BILLS-114s2652.txt,8
BILLS-116hr5406.txt,5
BILLS-114hr4607.txt,8
BILLS-107hr496.txt,0
BILLS-115hr3241.txt,8
BILLS-114hr3168.txt,5
BILLS-113hr1900.txt,2
BILLS-118hres1380.txt,4
BILLS-118hr5814.txt,5
BILLS-116s2198.txt,5
BILLS-117s5185.txt,8
BILLS-107hr1647.txt,3
BILLS-114sres397.txt,8
BILLS-112hr2113.txt,6
BILLS-110s3036.txt,8
BILLS-111s3744.txt,8
BILLS-109hr4278.txt,0
BILLS-111hr4754.txt,3
BILLS-112hr2675.txt,5
BILLS-116hr998.txt,3
BILLS-118s2542.txt,6
BILLS-118s3648.txt,5
BILLS-113hr4139.txt,4
BILLS-112hr4210.txt,2
BILLS-108hr4623.txt,5
BILLS-108s733.txt,2
BILLS-109hr5614.txt,5
BILLS-112hr6361.txt,5
BILLS-118hr365.txt,5
BILLS-111s3750.txt,8
BILLS-116s2167.txt,2
BILLS-113s782.txt,7
BILLS-116hr3936.txt,7
BILLS-115hr5817.txt,6
BILLS-116hr8863.txt,3
BILLS-117hr8592.txt,2
BILLS-116hr7588.txt,0
BILLS-117s1334.txt,9
BILLS-111s4017.txt,5
BILLS-111s3778.txt,5
BILLS-108s2131.txt,0
BILLS-116hr8693.txt,7
BILLS-111hr255.txt,0
BILLS-108hr1773.txt,7
BILLS-111s1609.txt,4
BILLS-114hr908.txt,9
BILLS-111hr5476.txt,8
BILLS-117s3245.txt,9
BILLS-112hr1340.txt,6
BILLS-108hr702.txt,4
BILLS-111s308.txt,3
BILLS-110hr4455.txt,8
BILLS-112sres559.txt,5
BILLS-113hr4105.txt,5
BILLS-115s2685.txt,4
BILLS-117hres797.txt,7
BILLS-107s2500.txt,0
BILLS-110hr4333.txt,5
BILLS-117s1320.txt,8
BILLS-108hr2508.txt,7
BILLS-114s259.txt,7
BILLS-115hr3282.txt,5
BILLS-110hr6524.txt,3
BILLS-113hr1684.txt,4
BILLS-112s432.txt,8
BILLS-108hconres510.txt,8
BILLS-115s1213.txt,5
BILLS-118s684.txt,5
BILLS-113s14.txt,5
BILLS-114hr1623.txt,3
BILLS-113s1048.txt,0
BILLS-115hr6265.txt,3
BILLS-108s2904.txt,5
BILLS-114s1207.txt,8
BILLS-118hr1290.txt,2
BILLS-117hr9049.txt,7
BILLS-106hr3543.txt,2
BILLS-111s3195.txt,3
BILLS-118hr3487.txt,7
BILLS-115hr129.txt,5
BILLS-107hr4111.txt,7
BILLS-117hr191.txt,0
BILLS-111s283.txt,2
BILLS-110hr5818.txt,5
BILLS-117hr7070.txt,3
BILLS-115s3376.txt,8
BILLS-114hr897.txt,2
BILLS-107hr92.txt,5
BILLS-117hr6408.txt,6
BILLS-107sres308.txt,8
BILLS-118s690.txt,5
BILLS-118s2387.txt,7
BILLS-114hr129.txt,2
BILLS-118hr7193.txt,3
BILLS-108hr2483.txt,6
BILLS-111hr14.txt,9
BILLS-108hr3945.txt,7
BILLS-115s1207.txt,3
BILLS-113hr1848.txt,3
BILLS-115hr4466.txt,8
BILLS-107hr4677.txt,3
BILLS-115hr7147.txt,5
BILLS-108s2086.txt,8
BILLS-109hr879.txt,8
BILLS-114hr101.txt,3
BILLS-117hr4237.txt,5
BILLS-110s1972.txt,5
BILLS-116hr3671.txt,3
BILLS-116sres322.txt,5
BILLS-114s2732.txt,2
BILLS-106hr4210.txt,4
BILLS-116s3480.txt,9
BILLS-116s2946.txt,5
BILLS-112s368.txt,5
BILLS-117hr5897.txt,3
BILLS-115s857.txt,5
BILLS-110hr3299.txt,5
BILLS-116hr7365.txt,7
BILLS-115hr2995.txt,8
BILLS-116s2952.txt,7
BILLS-108hr4970.txt,5
BILLS-113s609.txt,4
BILLS-112hr1585.txt,3
BILLS-115hr5744.txt,8
BILLS-107hr4893.txt,4
BILLS-107s49.txt,4
BILLS-117hr6434.txt,7
BILLS-114hr115.txt,5
BILLS-118hr8277.txt,6
BILLS-111hr3629.txt,9
BILLS-112hr3379.txt,1
BILLS-118s647.txt,8
BILLS-116hr2590.txt,1
BILLS-118s1659.txt,5
BILLS-106hr4589.txt,5
BILLS-109s326.txt,8
BILLS-113hr1647.txt,8
BILLS-110hr309.txt,7
BILLS-112hr6201.txt,5
BILLS-112s397.txt,3
BILLS-113hr1121.txt,0
BILLS-108s1216.txt,4
BILLS-107s3024.txt,8
BILLS-109s1564.txt,7
BILLS-111s1741.txt,8
BILLS-109hr138.txt,7
BILLS-110s3624.txt,9
BILLS-111hr2245.txt,2
BILLS-118s4053.txt,6
BILLS-110s3630.txt,8
BILLS-117s2007.txt,3
BILLS-112s383.txt,5
BILLS-116s2775.txt,0
BILLS-108s1202.txt,7
BILLS-117hr152.txt,2
BILLS-109s2079.txt,5
BILLS-108hr4757.txt,5
BILLS-109hr4318.txt,2
BILLS-116s4462.txt,8
BILLS-110s1741.txt,5
BILLS-109hr3477.txt,5
BILLS-115hr698.txt,4
BILLS-117s1268.txt,7
BILLS-110s3156.txt,5
BILLS-109hr1260.txt,4
BILLS-112sres377.txt,0
BILLS-113hr3044.txt,5
BILLS-112hr4402.txt,3
BILLS-110s1769.txt,0
BILLS-117hr2685.txt,3
BILLS-111hr1002.txt,7
BILLS-107hr535.txt,4
BILLS-117sres789.txt,6
BILLS-114hr1804.txt,7
BILLS-118hr1509.txt,6
BILLS-107s588.txt,9
BILLS-115s2083.txt,2
BILLS-110s2506.txt,5
BILLS-109hr6241.txt,5
BILLS-118hr3478.txt,8
BILLS-115s880.txt,5
BILLS-108hr3004.txt,6
BILLS-107hr247.txt,5
BILLS-110hr6336.txt,7
BILLS-116s4338.txt,7
BILLS-109hr4442.txt,5
BILLS-110s2512.txt,7
BILLS-117hr6391.txt,4
BILLS-109hr110.txt,8
BILLS-116hr8095.txt,4
BILLS-114sres546.txt,5
BILLS-107s2474.txt,5
BILLS-111hr453.txt,6
BILLS-117s5032.txt,5
BILLS-108s2051.txt,7
BILLS-110hr6450.txt,8
BILLS-114s2083.txt,5
BILLS-107hr4688.txt,8
BILLS-116s3331.txt,8
BILLS-111s3618.txt,7
BILLS-117s1254.txt,2
BILLS-115hr5208.txt,7
BILLS-112s156.txt,7
BILLS-116s3866.txt,3
BILLS-116s572.txt,5
BILLS-114hr459.txt,3
BILLS-116hr7629.txt,4
BILLS-115s3606.txt,5
BILLS-112s2031.txt,3
BILLS-107hr1519.txt,8
BILLS-110s3383.txt,7
BILLS-116hr393.txt,5
BILLS-114hr4559.txt,3
BILLS-112hr164.txt,5
BILLS-112hr1977.txt,0
BILLS-112s630.txt,8
BILLS-117hr3766.txt,5
BILLS-108hr2859.txt,5
BILLS-112s624.txt,7
BILLS-118hr4698.txt,6
BILLS-106hr4984.txt,4
BILLS-113s2757.txt,6
BILLS-113s437.txt,8
BILLS-117s3866.txt,7
BILLS-118hr7391.txt,8
BILLS-116hr387.txt,6
BILLS-116hr6523.txt,2
BILLS-113hr2825.txt,8
BILLS-111hres1234.txt,5
BILLS-113s2031.txt,8
BILLS-112s142.txt,3
BILLS-107hr2762.txt,7
BILLS-116hr5994.txt,8
BILLS-115hr4102.txt,5
BILLS-115s2242.txt,3
BILLS-115hr5234.txt,7
BILLS-109s865.txt,2
BILLS-106hr4774.txt,4
BILLS-115hr5552.txt,9
BILLS-114s1987.txt,6
BILLS-110hr4092.txt,8
BILLS-116hr8532.txt,2
BILLS-115sres59.txt,5
BILLS-107hr1531.txt,1
BILLS-112s2019.txt,7
BILLS-109s3824.txt,6
BILLS-112s1510.txt,9
BILLS-115hr465.txt,8
BILLS-106hr5318.txt,6
BILLS-115s1987.txt,4
BILLS-115hr3889.txt,4
BILLS-114hr3578.txt,4
BILLS-117hr5459.txt,9
BILLS-114s2524.txt,5
BILLS-113hr158.txt,5
BILLS-118s2807.txt,10
BILLS-113s1504.txt,4
BILLS-118s4245.txt,7
BILLS-118hres319.txt,10
BILLS-118s2634.txt,6
BILLS-116hr436.txt,5
BILLS-112hr4172.txt,0
BILLS-113s386.txt,5
BILLS-111s3354.txt,7
BILLS-117s1718.txt,4
BILLS-109s3617.txt,7
BILLS-106hr5495.txt,4
BILLS-108hr2656.txt,5
BILLS-106s3232.txt,8
BILLS-117hres1120.txt,6
BILLS-118s445.txt,3
BILLS-115hr1913.txt,7
BILLS-110hr3702.txt,3
BILLS-112hr2265.txt,4
BILLS-113s1289.txt,3
BILLS-111s3426.txt,5
BILLS-114s113.txt,5
BILLS-110s1543.txt,8
BILLS-108s323.txt,8
BILLS-110hr6108.txt,0
BILLS-111hr6221.txt,7
BILLS-117sjres62.txt,5
BILLS-111hjres77.txt,3
BILLS-118s337.txt,2
BILLS-111s1557.txt,4
BILLS-109s1772.txt,0
BILLS-112hr4166.txt,9
BILLS-110hr889.txt,9
BILLS-117hr4948.txt,5
BILLS-115hr3686.txt,5
BILLS-118hr2564.txt,5
BILLS-115s1950.txt,5
BILLS-110hr651.txt,5
BILLS-117s4884.txt,8
BILLS-111hr3371.txt,2
BILLS-116s1056.txt,7
BILLS-110hr5429.txt,7
BILLS-118hr6064.txt,2
BILLS-118s479.txt,6
BILLS-111hr3417.txt,7
BILLS-116s1730.txt,9
BILLS-110hr4051.txt,5
BILLS-111hr4378.txt,5
BILLS-108hr5105.txt,5
BILLS-115hres520.txt,3
BILLS-116s2239.txt,8
BILLS-110hr1129.txt,4
BILLS-116s3127.txt,9
BILLS-107hr723.txt,4
BILLS-111hr5072.txt,0
BILLS-108s2253.txt,8
BILLS-115hr7392.txt,0
BILLS-118s3264.txt,5
BILLS-118hr7408.txt,9
BILLS-116hr8297.txt,8
BILLS-109s1996.txt,2
BILLS-109hr4640.txt,7
BILLS-110hr6134.txt,5
BILLS-116s3655.txt,7
BILLS-108hr460.txt,8
BILLS-110s92.txt,0
BILLS-107s947.txt,4
BILLS-117s3898.txt,5
BILLS-111hr888.txt,4
BILLS-110hr6653.txt,6
BILLS-113s2971.txt,8
BILLS-109hr4127.txt,0
BILLS-112s802.txt,5
BILLS-115hr5584.txt,5
BILLS-118hr3109.txt,4
BILLS-114s890.txt,9
BILLS-110s93.txt,5
BILLS-118hr748.txt,3
BILLS-112hr1023.txt,1
BILLS-108hr3207.txt,3
BILLS-113hr4272.txt,3
BILLS-116hr8296.txt,6
BILLS-110hr5428.txt,5
BILLS-110hr3059.txt,8
BILLS-111hr3370.txt,5
BILLS-110s278.txt,7
BILLS-117hr4791.txt,5
BILLS-111s3369.txt,5
BILLS-107hr2950.txt,8
BILLS-118hr2565.txt,6
BILLS-110hr6121.txt,3
BILLS-115hr3687.txt,8
BILLS-112hr1989.txt,8
BILLS-109hr4133.txt,4
BILLS-117hr2486.txt,4
BILLS-112hr1751.txt,6
BILLS-106s2111.txt,4
BILLS-117s1043.txt,9
BILLS-115hres521.txt,4
BILLS-108hr313.txt,5
BILLS-111hr644.txt,10
BILLS-118sres73.txt,5
BILLS-115hr7387.txt,6
BILLS-111hr6546.txt,8
BILLS-110hr1100.txt,6
BILLS-111s2739.txt,8
BILLS-109s131.txt,4
BILLS-114s112.txt,3
BILLS-106s3227.txt,8
BILLS-106s2139.txt,3
BILLS-110s536.txt,7
BILLS-113hr818.txt,6
BILLS-116hr7827.txt,8
BILLS-118s336.txt,5
BILLS-111hjres76.txt,2
BILLS-109hr1705.txt,7
BILLS-112s1288.txt,3
BILLS-113s393.txt,8
BILLS-116hr55.txt,4
BILLS-114hr2840.txt,2
BILLS-111hconres211.txt,9
BILLS-114hr3586.txt,3
BILLS-108s444.txt,7
BILLS-112hr818.txt,3
BILLS-116hr5942.txt,0
BILLS-118hr3647.txt,4
BILLS-115hr3863.txt,5
BILLS-109s643.txt,4
BILLS-110s2739.txt,8
BILLS-109s1767.txt,5
BILLS-118s2635.txt,5
BILLS-118s322.txt,7
BILLS-111hr4345.txt,7
BILLS-116hr7833.txt,7
BILLS-108hr4226.txt,4
BILLS-110hr1114.txt,6
BILLS-112hr6002.txt,5
BILLS-108hr2864.txt,5
BILLS-117hr2451.txt,9
BILLS-114hr4570.txt,5
BILLS-110hr3930.txt,8
BILLS-117s3683.txt,4
BILLS-112s2018.txt,8
BILLS-113s1263.txt,8
BILLS-111hres1209.txt,2
BILLS-114hr470.txt,3
BILLS-115s2257.txt,7
BILLS-113hr159.txt,5
BILLS-116s3697.txt,5
BILLS-107hr3441.txt,5
BILLS-114s853.txt,5
BILLS-109s870.txt,5
BILLS-107hr5030.txt,5
BILLS-117hr4746.txt,5
BILLS-114hr4202.txt,5
BILLS-106hr4013.txt,9
BILLS-117hr2323.txt,3
BILLS-109s864.txt,3
BILLS-117s984.txt,9
BILLS-111hr687.txt,5
BILLS-115hr1735.txt,7
BILLS-106hr4775.txt,6
BILLS-118sres98.txt,0
BILLS-116hr386.txt,7
BILLS-115s3613.txt,5
BILLS-115hr458.txt,8
BILLS-112hr617.txt,8
BILLS-108hr4597.txt,3
BILLS-111s3382.txt,9
BILLS-118hr1087.txt,5
BILLS-114hr6429.txt,3
BILLS-110s2922.txt,8
BILLS-115hr6700.txt,7
BILLS-112hr3807.txt,5
BILLS-117hr1616.txt,3
BILLS-109s680.txt,8
BILLS-117hr386.txt,7
BILLS-115s1776.txt,7
BILLS-108hr4583.txt,5
BILLS-110hr877.txt,5
BILLS-109s858.txt,4
BILLS-115hr5209.txt,5
BILLS-111s3396.txt,8
BILLS-113s344.txt,3
BILLS-114hr5120.txt,3
BILLS-112s631.txt,7
BILLS-114hr3237.txt,9
BILLS-115s2519.txt,6
BILLS-111hr5098.txt,5
BILLS-118hr8538.txt,7
BILLS-111hr3166.txt,3
BILLS-113hr2401.txt,6
BILLS-108s2736.txt,2
BILLS-111s1768.txt,7
BILLS-110s2513.txt,7
BILLS-117s3324.txt,7
BILLS-107hr3858.txt,8
BILLS-112hr1221.txt,2
BILLS-117s1533.txt,5
BILLS-112hr6228.txt,5
BILLS-108hr5312.txt,9
BILLS-118hr4464.txt,5
BILLS-116s3330.txt,5
BILLS-110hr6451.txt,7
BILLS-116s1527.txt,6
BILLS-118s3067.txt,6
BILLS-107s2475.txt,5
BILLS-114sres221.txt,9
BILLS-118hr4470.txt,5
BILLS-114s338.txt,8
BILLS-107hr3694.txt,3
BILLS-109s2050.txt,8
BILLS-115hr2943.txt,9
BILLS-117hr5855.txt,7
BILLS-118hr6501.txt,5
BILLS-111hr5503.txt,5
BILLS-106hr3595.txt,5
BILLS-111s241.txt,1
BILLS-108hr2327.txt,7
BILLS-112s382.txt,4
BILLS-112hr6572.txt,6
BILLS-118hr7637.txt,2
BILLS-118s2423.txt,5
BILLS-107s3031.txt,3
BILLS-115sres675.txt,9
BILLS-117hres1337.txt,5
BILLS-115s2914.txt,5
BILLS-109hr1261.txt,7
BILLS-111hr4153.txt,4
BILLS-110s3157.txt,4
BILLS-117s1269.txt,7
BILLS-118hr210.txt,8
BILLS-115hr699.txt,5
BILLS-118hr3337.txt,3
BILLS-110s1740.txt,5
BILLS-109hr5013.txt,3
BILLS-108hr3993.txt,5
BILLS-117hres29.txt,9
BILLS-113s2583.txt,7
BILLS-110hr308.txt,3
BILLS-116hr2591.txt,8
BILLS-118s646.txt,8
BILLS-113hr3051.txt,3
BILLS-118s2351.txt,5
BILLS-118hr8510.txt,8
BILLS-116s1269.txt,9
BILLS-117hr8395.txt,7
BILLS-111hr2250.txt,2
BILLS-117hres1445.txt,3
BILLS-107s3025.txt,8
BILLS-110s1032.txt,6
BILLS-114s462.txt,8
BILLS-111hr1759.txt,7
BILLS-112hr1209.txt,6
BILLS-116hr4686.txt,4
BILLS-116s2760.txt,0
BILLS-112hr6566.txt,5
BILLS-108s861.txt,8
BILLS-115hr3452.txt,5
BILLS-109hr5946.txt,7
BILLS-114s2727.txt,7
BILLS-117hr6353.txt,5
BILLS-113s1707.txt,5
BILLS-116hr7364.txt,4
BILLS-116hr8731.txt,7
BILLS-116hr7402.txt,5
BILLS-111hr491.txt,4
BILLS-112hr3393.txt,7
BILLS-111s3802.txt,5
BILLS-109s65.txt,5
BILLS-115hr5745.txt,3
BILLS-112hr1584.txt,3
BILLS-117hr3559.txt,5
BILLS-117s1282.txt,8
BILLS-117hr806.txt,8
BILLS-112hr1590.txt,5
BILLS-113s1075.txt,3
BILLS-116hr7416.txt,5
BILLS-118hr8289.txt,3
BILLS-116hr1067.txt,5
BILLS-115s2727.txt,8
BILLS-109hr878.txt,5
BILLS-114hr666.txt,2
BILLS-116hr4679.txt,8
BILLS-116s2947.txt,8
BILLS-115hr4329.txt,4
BILLS-116hr5567.txt,5
BILLS-114hr4000.txt,5
BILLS-114hr896.txt,4
BILLS-113hr3938.txt,5
BILLS-116hr7358.txt,5
BILLS-107hres511.txt,3
BILLS-111s3180.txt,4
BILLS-116hr2220.txt,3
BILLS-117s576.txt,3
BILLS-117hr190.txt,2
BILLS-109s496.txt,5
BILLS-116hr2546.txt,8
BILLS-108hr3944.txt,7
BILLS-113s2554.txt,3
BILLS-113hr1691.txt,3
BILLS-112s2226.txt,3
BILLS-110s3194.txt,8
BILLS-117hr7703.txt,0
BILLS-116hr8719.txt,0
BILLS-113hr4925.txt,5
BILLS-113s1049.txt,5
BILLS-118hr7186.txt,5
BILLS-109hr844.txt,5
BILLS-110s1797.txt,8
BILLS-108hjres72.txt,5
BILLS-107hr2213.txt,2
BILLS-113s2226.txt,9
BILLS-109s482.txt,7
BILLS-115hr4315.txt,5
BILLS-111s1783.txt,5
BILLS-117s3250.txt,8
BILLS-116hr769.txt,0
BILLS-111hr5463.txt,0
BILLS-114s2848.txt,6
BILLS-111s309.txt,3
BILLS-118hr3519.txt,5
BILLS-116hr4902.txt,7
BILLS-109hr4251.txt,2
